transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,event_time,time_since_last_tx_tmp,time_since_last_transaction_imp,hour_of_day,day_of_week,is_weekend,month,txns_1h,amt_24h,uniq_rcv_7d,avg_gap_mins_10
T1044640,2023-12-05T19:13:45.989Z,ACC645273,ACC700183,459.29,withdrawal,utilities,Berlin,mobile,False,5448.331004795556,2.11,3.0,0.52,UPI,204.32.234.43,D1409743,2023-12-05T19:13:45.989Z,5448.331004795556,5448.331004795556,19,3,0,12,0,0.0,0,56123.083333333336
T1157580,2023-11-21T11:43:04.886Z,ACC312991,ACC411952,499.33,withdrawal,online,New York,pos,False,,2.2,12.0,0.53,ACH,58.29.43.215,D5042984,2023-11-21T11:43:04.886Z,,2566.543702108889,11,3,0,11,0,0.0,0,134002.62777777776
T2731639,2023-12-01T17:14:16.241Z,ACC531506,ACC307345,320.98,withdrawal,entertainment,Sydney,pos,False,6837.212145638056,0.19,9.0,0.89,wire_transfer,186.178.222.33,D7805734,2023-12-01T17:14:16.241Z,6837.212145638056,6837.212145638056,17,6,0,12,0,0.0,0,79679.33666666667
T1253762,2023-11-29T15:34:56.597Z,ACC222453,ACC147120,478.28,withdrawal,travel,London,pos,False,,-0.37,8.0,0.64,UPI,96.120.12.206,D7231181,2023-11-29T15:34:56.597Z,,2566.543702108889,15,4,0,11,0,0.0,0,19156.65
T564211,2023-11-08T21:21:31.608Z,ACC791594,ACC766520,587.39,withdrawal,restaurant,New York,mobile,False,1280.95812584,0.56,7.0,0.19,UPI,100.18.221.11,D8958611,2023-11-08T21:21:31.608Z,1280.95812584,1280.95812584,21,4,0,11,0,0.0,0,56025.49333333333
T2178986,2023-12-31T01:05:34.286Z,ACC894516,ACC406844,80.35,payment,utilities,London,atm,False,6009.976566948611,-0.77,2.0,0.53,card,37.196.109.150,D5837884,2023-12-31T01:05:34.286Z,6009.976566948611,6009.976566948611,1,1,1,12,0,0.0,0,100694.48333333334
T4083895,2023-12-18T10:45:46.079Z,ACC431119,ACC668912,98.33,payment,online,London,web,False,5167.866020714722,1.96,3.0,0.81,UPI,61.2.63.232,D6057960,2023-12-18T10:45:46.079Z,5167.866020714722,5167.866020714722,10,2,0,12,0,0.0,1,128006.65555555558
T3959758,2023-12-19T03:10:24.430Z,ACC907388,ACC244452,9.34,transfer,grocery,New York,web,False,117.8699114975,-0.87,4.0,0.88,UPI,153.124.220.102,D5345700,2023-12-19T03:10:24.430Z,117.8699114975,117.8699114975,3,3,0,12,0,0.0,1,9999.0
T4390130,2023-12-16T00:59:17.625Z,ACC437986,ACC147689,36.18,payment,online,Singapore,mobile,False,6095.47114418,-1.69,20.0,0.96,ACH,199.148.53.178,D5041838,2023-12-16T00:59:17.625Z,6095.47114418,6095.47114418,0,7,1,12,0,0.0,0,9999.0
T2576300,2023-12-25T00:40:48.648Z,ACC935373,ACC790350,421.39,withdrawal,travel,Singapore,mobile,False,5105.387108683333,-0.29,1.0,0.87,card,174.32.48.21,D7805550,2023-12-25T00:40:48.648Z,5105.387108683333,5105.387108683333,0,2,0,12,0,0.0,0,109644.96666666667
T3282275,2023-12-22T17:41:17.559Z,ACC974823,ACC230700,5.64,transfer,retail,London,atm,False,2356.023443926389,-0.93,6.0,0.11,card,98.212.173.110,D4831188,2023-12-22T17:41:17.559Z,2356.023443926389,2356.023443926389,17,6,0,12,0,0.0,0,52877.53333333333
T3459254,2023-11-21T09:59:09.752Z,ACC125588,ACC386402,531.93,deposit,restaurant,New York,atm,False,-387.2061778936111,0.5,6.0,0.97,card,138.179.175.222,D1849595,2023-11-21T09:59:09.752Z,387.2061778936111,387.2061778936111,9,3,0,11,0,0.0,0,85147.25833333333
T3631571,2023-12-20T13:13:47.415Z,ACC309874,ACC734174,1539.72,deposit,retail,Singapore,atm,False,3742.885342472222,1.79,6.0,0.36,card,176.22.188.121,D6579757,2023-12-20T13:13:47.415Z,3742.885342472222,3742.885342472222,13,4,0,12,0,0.0,0,82528.3625
T4942426,2023-11-26T06:50:43.861Z,ACC162142,ACC770134,202.01,withdrawal,utilities,Tokyo,pos,False,3029.5812280113887,-0.48,6.0,0.52,UPI,217.222.53.54,D3144362,2023-11-26T06:50:43.861Z,3029.5812280113887,3029.5812280113887,6,1,1,11,0,0.0,0,67999.67916666667
T2164840,2023-12-21T09:06:44.895Z,ACC396046,ACC272136,389.13,withdrawal,grocery,Tokyo,web,False,7641.455247570556,0.33,1.0,0.87,wire_transfer,147.170.85.220,D9105225,2023-12-21T09:06:44.895Z,7641.455247570556,7641.455247570556,9,5,0,12,0,0.0,0,112764.00833333332
T2331431,2023-11-21T09:45:28.375Z,ACC250158,ACC844254,962.85,deposit,travel,Berlin,mobile,False,5392.018247011944,0.21,14.0,0.24,ACH,166.196.36.182,D6626043,2023-11-21T09:45:28.375Z,5392.018247011944,5392.018247011944,9,3,0,11,0,0.0,0,125790.53333333333
T3419169,2023-11-07T20:42:45.578Z,ACC131343,ACC822529,1133.6,deposit,online,London,mobile,False,2838.9418993519444,0.22,9.0,0.05,card,187.27.240.35,D5408237,2023-11-07T20:42:45.578Z,2838.9418993519444,2838.9418993519444,20,3,0,11,0,0.0,0,23181.544444444444
T3547616,2023-12-11T22:43:04.362Z,ACC174438,ACC632767,303.38,withdrawal,retail,Singapore,atm,False,319.4670258788889,0.57,13.0,0.71,card,246.141.182.196,D3070750,2023-12-11T22:43:04.362Z,319.4670258788889,319.4670258788889,22,2,0,12,0,0.0,0,143823.19999999998
T3567567,2023-12-10T06:57:52.057Z,ACC375804,ACC453820,2110.62,deposit,retail,Berlin,pos,False,483.4737768938889,-0.13,9.0,0.06,card,130.87.140.247,D4248439,2023-12-10T06:57:52.057Z,483.4737768938889,483.4737768938889,6,1,1,12,0,0.0,0,87376.27916666666
T2336935,2023-11-14T05:10:43.258Z,ACC577293,ACC855327,23.85,transfer,restaurant,Singapore,atm,False,-298.4147751477778,-1.17,6.0,0.55,wire_transfer,53.161.216.112,D7525983,2023-11-14T05:10:43.258Z,298.4147751477778,298.4147751477778,5,3,0,11,0,0.0,0,76399.73749999999
T229101,2023-12-30T19:25:53.316Z,ACC487993,ACC841755,9.06,payment,grocery,London,mobile,False,,-0.02,11.0,0.49,ACH,236.214.70.140,D2842793,2023-12-30T19:25:53.316Z,,2566.543702108889,19,7,1,12,0,0.0,0,73455.10333333333
T4260963,2023-11-15T22:11:36.980Z,ACC387598,ACC522126,34.28,transfer,grocery,Toronto,atm,False,1022.8281687955556,1.96,12.0,0.47,ACH,91.3.22.12,D4345424,2023-11-15T22:11:36.980Z,1022.8281687955556,1022.8281687955556,22,4,0,11,0,0.0,0,81854.78333333333
T609447,2023-11-13T06:01:09.414Z,ACC171041,ACC972756,4.09,withdrawal,travel,Toronto,mobile,False,,-0.15,15.0,0.21,UPI,159.87.65.75,D6307473,2023-11-13T06:01:09.414Z,,2566.543702108889,6,2,0,11,0,0.0,1,148926.95555555556
T818426,2023-12-29T01:17:39.429Z,ACC308670,ACC552133,674.47,withdrawal,grocery,Toronto,web,False,2434.3635838708333,-0.43,12.0,0.81,ACH,46.251.57.179,D4660787,2023-12-29T01:17:39.429Z,2434.3635838708333,2434.3635838708333,1,6,0,12,0,0.0,0,69625.7
T1460633,2023-11-13T14:41:37.648Z,ACC829736,ACC959089,90.54,withdrawal,travel,New York,web,False,1133.9861569052778,2.44,5.0,0.46,card,252.83.6.89,D3377946,2023-11-13T14:41:37.648Z,1133.9861569052778,1133.9861569052778,14,2,0,11,0,0.0,0,92062.86111111112
T2380865,2023-12-25T00:05:04.426Z,ACC388067,ACC435816,111.49,payment,utilities,Berlin,pos,False,6280.686720782778,-0.14,11.0,0.63,ACH,47.2.135.53,D1485827,2023-12-25T00:05:04.426Z,6280.686720782778,6280.686720782778,0,2,0,12,0,0.0,0,82068.03333333334
T2591179,2023-12-23T12:48:33.595Z,ACC342243,ACC262243,50.97,transfer,utilities,New York,pos,False,3682.279704219444,0.24,1.0,0.37,UPI,155.45.38.121,D6189180,2023-12-23T12:48:33.595Z,3682.279704219444,3682.279704219444,12,7,1,12,0,0.0,0,125557.325
T3305152,2023-12-11T07:23:44.883Z,ACC426753,ACC410761,171.54,withdrawal,grocery,Berlin,pos,False,-319.08364377972225,1.33,16.0,0.21,ACH,238.213.220.125,D2597111,2023-12-11T07:23:44.883Z,319.08364377972225,319.08364377972225,7,2,0,12,0,0.0,0,76721.88333333333
T526648,2023-11-20T01:12:37.859Z,ACC781568,ACC936551,201.88,withdrawal,entertainment,Singapore,mobile,False,6722.848978911945,0.12,2.0,0.37,card,32.167.26.70,D3405335,2023-11-20T01:12:37.859Z,6722.848978911945,6722.848978911945,1,2,0,11,0,0.0,0,65772.19666666667
T4962117,2023-12-11T19:36:37.439Z,ACC165909,ACC158718,817.71,deposit,restaurant,New York,web,False,-87.2149497063889,-1.16,18.0,0.89,card,62.152.98.122,D3400670,2023-12-11T19:36:37.439Z,87.2149497063889,87.2149497063889,19,2,0,12,0,0.0,0,97935.68333333332
T343209,2023-12-30T06:31:26.308Z,ACC239906,ACC699832,1482.09,deposit,grocery,London,mobile,False,,-0.35,6.0,0.11,wire_transfer,8.173.211.54,D3406962,2023-12-30T06:31:26.308Z,,2566.543702108889,6,7,1,12,0,0.0,1,79390.97916666667
T4004919,2023-12-20T11:47:43.735Z,ACC748523,ACC181153,21.27,transfer,travel,Berlin,atm,False,803.6848388119445,-0.39,5.0,0.58,ACH,150.41.198.109,D2758209,2023-12-20T11:47:43.735Z,803.6848388119445,803.6848388119445,11,4,0,12,0,0.0,0,81994.46333333333
T5058254,2023-12-18T14:11:14.737Z,ACC527333,ACC351713,72.83,payment,utilities,London,pos,False,1816.4529323119448,-0.11,14.0,0.59,wire_transfer,29.51.100.8,D7823038,2023-12-18T14:11:14.737Z,1816.4529323119448,1816.4529323119448,14,2,0,12,0,0.0,0,72901.80833333333
T4608306,2023-11-12T00:00:16.828Z,ACC439860,ACC229308,24.47,transfer,retail,Toronto,atm,False,7344.149434481388,-0.05,9.0,0.88,UPI,171.231.86.25,D5933974,2023-11-12T00:00:16.828Z,7344.149434481388,7344.149434481388,0,1,1,11,0,0.0,0,48513.12619047619
T1330447,2023-11-08T05:24:15.542Z,ACC556161,ACC224088,1271.14,deposit,retail,London,pos,False,4073.449796232222,1.51,20.0,0.0,card,191.160.190.121,D4101478,2023-11-08T05:24:15.542Z,4073.449796232222,4073.449796232222,5,4,0,11,0,0.0,0,28999.67333333333
T3498092,2023-12-13T13:46:01.637Z,ACC364883,ACC547802,56.33,transfer,online,Toronto,atm,False,4266.336569279167,-0.16,3.0,0.07,UPI,119.77.199.222,D1390176,2023-12-13T13:46:01.637Z,4266.336569279167,4266.336569279167,13,4,0,12,0,0.0,0,74167.32222222222
T3447308,2023-12-26T04:46:20.808Z,ACC219761,ACC272368,370.91,withdrawal,grocery,New York,mobile,False,112.50205154055556,-0.17,8.0,0.94,wire_transfer,100.17.162.13,D9057153,2023-12-26T04:46:20.808Z,112.50205154055556,112.50205154055556,4,3,0,12,0,0.0,1,122716.65000000002
T4714979,2023-12-19T04:57:54.026Z,ACC205820,ACC978884,26.99,transfer,grocery,Dubai,atm,False,8438.5331909375,-0.04,20.0,0.19,wire_transfer,144.37.50.24,D5871769,2023-12-19T04:57:54.026Z,8438.5331909375,8438.5331909375,4,3,0,12,0,0.0,0,81435.94444444445
T712467,2023-12-21T15:22:30.503Z,ACC352062,ACC310401,1450.11,deposit,other,Toronto,web,False,1343.0379282594445,-1.36,14.0,0.09,wire_transfer,76.204.127.18,D7237608,2023-12-21T15:22:30.503Z,1343.0379282594445,1343.0379282594445,15,5,0,12,0,0.0,0,59957.84444444444
T4069867,2023-11-12T00:10:00.294Z,ACC849759,ACC641818,171.03,withdrawal,online,Dubai,pos,False,4753.296619348055,0.31,15.0,0.81,card,145.182.156.105,D4419349,2023-11-12T00:10:00.294Z,4753.296619348055,4753.296619348055,0,1,1,11,0,0.0,0,9999.0
T2715847,2023-12-09T01:53:30.289Z,ACC238517,ACC871861,11.56,transfer,grocery,Toronto,mobile,False,,-0.18,8.0,0.23,wire_transfer,183.70.31.27,D9001641,2023-12-09T01:53:30.289Z,,2566.543702108889,1,7,1,12,0,0.0,0,111489.43888888888
T3507924,2023-11-20T09:34:15.725Z,ACC100926,ACC758303,67.8,payment,retail,Tokyo,pos,False,-292.7029048727778,0.5,1.0,0.15,ACH,151.108.69.77,D9520138,2023-11-20T09:34:15.725Z,292.7029048727778,292.7029048727778,9,2,0,11,0,0.0,0,133041.34166666667
T958793,2023-11-14T11:08:30.678Z,ACC476131,ACC590716,1.66,payment,utilities,Dubai,web,False,,-2.32,18.0,0.24,wire_transfer,148.25.14.198,D5244232,2023-11-14T11:08:30.678Z,,2566.543702108889,11,3,0,11,0,0.0,0,119379.225
T614967,2023-12-01T19:38:52.184Z,ACC133914,ACC184457,1073.13,deposit,restaurant,Toronto,atm,False,-451.29987118277774,-0.88,10.0,0.07,card,104.41.34.227,D6463582,2023-12-01T19:38:52.184Z,451.29987118277774,451.29987118277774,19,6,0,12,0,0.0,0,11583.316666666668
T4755498,2023-11-29T01:49:14.374Z,ACC903458,ACC905104,286.85,withdrawal,grocery,Sydney,pos,False,6977.263124878611,0.1,1.0,0.05,UPI,188.196.81.86,D5100583,2023-11-29T01:49:14.374Z,6977.263124878611,6977.263124878611,1,4,0,11,0,0.0,0,365084.43333333335
T4748082,2023-12-17T17:41:27.590Z,ACC520503,ACC321532,14.01,transfer,restaurant,London,pos,False,5721.133115763889,1.02,3.0,0.31,UPI,229.41.183.161,D5804787,2023-12-17T17:41:27.590Z,5721.133115763889,5721.133115763889,17,1,1,12,0,68.76,1,85618.15
T2465720,2023-12-15T02:35:20.476Z,ACC769699,ACC743172,259.03,payment,entertainment,Sydney,pos,False,988.7103885561112,0.67,6.0,0.14,wire_transfer,225.186.113.146,D1929269,2023-12-15T02:35:20.476Z,988.7103885561112,988.7103885561112,2,6,0,12,0,0.0,0,191061.0
T2489283,2023-12-23T05:11:14.131Z,ACC703208,ACC559657,19.7,transfer,online,Dubai,web,False,,-2.23,7.0,0.56,card,94.177.130.10,D5763068,2023-12-23T05:11:14.131Z,,2566.543702108889,5,7,1,12,0,0.0,1,123612.7125
T1259504,2023-11-22T23:58:48.266Z,ACC182519,ACC943099,308.72,payment,online,London,web,False,6525.541541389723,-1.23,14.0,0.28,card,78.51.171.18,D6003664,2023-11-22T23:58:48.266Z,6525.541541389723,6525.541541389723,23,4,0,11,0,0.0,0,63095.98333333334
T4354559,2023-11-30T06:22:04.054Z,ACC231396,ACC698130,46.49,transfer,retail,Sydney,web,False,1964.912573493056,-0.24,16.0,0.37,ACH,208.175.94.25,D1349931,2023-11-30T06:22:04.054Z,1964.912573493056,1964.912573493056,6,5,0,11,0,0.0,0,85576.35
T1266272,2023-11-17T17:14:32.663Z,ACC176306,ACC631699,652.19,withdrawal,restaurant,Tokyo,web,False,1799.9048290416663,-0.63,6.0,0.89,UPI,135.171.73.132,D8185764,2023-11-17T17:14:32.663Z,1799.9048290416663,1799.9048290416663,17,6,0,11,0,14.92,1,79541.22
T3353650,2023-12-17T10:33:43.220Z,ACC933954,ACC863259,991.96,deposit,travel,Toronto,atm,False,4832.3675640725005,0.24,14.0,0.53,UPI,195.80.122.239,D7647502,2023-12-17T10:33:43.220Z,4832.3675640725005,4832.3675640725005,10,1,1,12,0,0.0,0,88747.45416666666
T4824253,2023-11-20T11:21:08.456Z,ACC178027,ACC542178,25.39,transfer,grocery,Toronto,pos,False,7026.055506098333,0.55,12.0,0.51,card,63.199.118.205,D6051486,2023-11-20T11:21:08.456Z,7026.055506098333,7026.055506098333,11,2,0,11,0,0.0,0,257924.7
T4636294,2023-12-25T08:34:19.331Z,ACC254489,ACC456548,16.14,transfer,online,New York,atm,True,679.9551939375,-0.13,12.0,0.34,wire_transfer,124.45.210.135,D4142570,2023-12-25T08:34:19.331Z,679.9551939375,679.9551939375,8,2,0,12,0,0.0,0,9999.0
T3663233,2023-11-18T00:01:41.509Z,ACC128471,ACC826811,505.99,withdrawal,restaurant,Sydney,web,False,5627.082560413332,-0.87,9.0,0.48,wire_transfer,65.162.245.252,D8683956,2023-11-18T00:01:41.509Z,5627.082560413332,5627.082560413332,0,7,1,11,0,11.68,1,75617.80277777778
T556237,2023-11-12T05:39:51.522Z,ACC376376,ACC986889,14.02,transfer,grocery,Sydney,mobile,False,5648.787335256389,-0.28,7.0,0.27,ACH,190.255.143.102,D7834665,2023-11-12T05:39:51.522Z,5648.787335256389,5648.787335256389,5,1,1,11,0,0.0,0,85155.84666666666
T4245287,2023-12-08T06:11:25.619Z,ACC586391,ACC867662,1030.57,deposit,online,Singapore,atm,False,-196.1438009858333,-0.01,11.0,0.28,wire_transfer,100.177.143.164,D9241464,2023-12-08T06:11:25.619Z,196.1438009858333,196.1438009858333,6,6,0,12,0,0.0,0,100362.95
T470134,2023-12-28T01:03:09.087Z,ACC772493,ACC113691,27.46,transfer,retail,Toronto,mobile,False,3373.4338001972224,1.14,10.0,0.85,wire_transfer,12.122.6.232,D5531355,2023-12-28T01:03:09.087Z,3373.4338001972224,3373.4338001972224,1,5,0,12,0,0.0,0,91232.27222222222
T1416403,2023-11-14T21:50:29.036Z,ACC740231,ACC747653,1.75,payment,utilities,London,pos,False,5883.190355338889,1.57,15.0,0.41,card,80.108.59.203,D8514536,2023-11-14T21:50:29.036Z,5883.190355338889,5883.190355338889,21,3,0,11,0,0.0,0,43671.62857142858
T3918830,2023-12-22T07:39:28.958Z,ACC673450,ACC774926,834.77,deposit,utilities,Dubai,web,False,7553.151422621667,-1.96,6.0,0.99,wire_transfer,11.110.149.216,D8600146,2023-12-22T07:39:28.958Z,7553.151422621667,7553.151422621667,7,6,0,12,0,0.0,0,52818.04047619049
T2836300,2023-12-25T09:45:51.989Z,ACC559165,ACC139392,10.82,transfer,utilities,Tokyo,mobile,False,3807.560400861389,0.58,11.0,0.36,UPI,194.178.132.11,D1279589,2023-12-25T09:45:51.989Z,3807.560400861389,3807.560400861389,9,2,0,12,0,0.0,0,45698.14722222223
T477533,2023-11-11T12:17:48.369Z,ACC482968,ACC600061,173.98,withdrawal,other,Tokyo,atm,False,,0.06,3.0,0.38,ACH,164.76.54.76,D1797236,2023-11-11T12:17:48.369Z,,2566.543702108889,12,7,1,11,0,0.0,0,141919.7
T2783817,2023-12-08T01:58:07.732Z,ACC160093,ACC306196,347.39,withdrawal,utilities,London,pos,False,7921.551065397222,-0.9,9.0,0.13,card,68.65.126.84,D3202353,2023-12-08T01:58:07.732Z,7921.551065397222,7921.551065397222,1,6,0,12,0,0.0,0,40180.52916666667
T2491098,2023-12-14T22:25:16.532Z,ACC852977,ACC450779,329.88,payment,travel,Berlin,mobile,True,1676.1276922344446,0.26,20.0,0.55,ACH,109.120.207.59,D9632360,2023-12-14T22:25:16.532Z,1676.1276922344446,1676.1276922344446,22,5,0,12,0,0.0,0,129900.08333333331
T3507525,2023-12-16T06:20:06.590Z,ACC872443,ACC799228,52.89,transfer,entertainment,London,web,False,3872.8114309908337,-1.76,20.0,0.03,ACH,158.163.210.163,D2234142,2023-12-16T06:20:06.590Z,3872.8114309908337,3872.8114309908337,6,7,1,12,0,0.0,0,48267.09583333333
T2340568,2023-12-16T20:58:19.660Z,ACC451397,ACC874895,15.59,payment,online,Tokyo,mobile,False,7108.702493942223,1.45,8.0,0.06,card,141.39.26.148,D6711940,2023-12-16T20:58:19.660Z,7108.702493942223,7108.702493942223,20,7,1,12,0,0.0,0,47201.72222222222
T3634145,2023-12-17T18:04:22.723Z,ACC134902,ACC122758,10.83,transfer,grocery,Tokyo,pos,False,1839.713562482778,1.76,16.0,0.41,wire_transfer,155.120.169.215,D5666999,2023-12-17T18:04:22.723Z,1839.713562482778,1839.713562482778,18,1,1,12,0,0.0,0,64723.39523809525
T3247389,2023-11-20T13:39:11.419Z,ACC179449,ACC153907,835.45,deposit,travel,Berlin,mobile,False,6190.902328885,-0.44,16.0,0.56,UPI,198.46.186.83,D9963121,2023-11-20T13:39:11.419Z,6190.902328885,6190.902328885,13,2,0,11,0,1616.18,1,48316.35833333334
T4986625,2023-11-24T23:30:49.397Z,ACC324490,ACC764868,12.05,transfer,retail,Singapore,atm,False,-105.74543677722222,-0.51,20.0,0.23,ACH,202.162.98.137,D5747600,2023-11-24T23:30:49.397Z,105.74543677722222,105.74543677722222,23,6,0,11,0,0.0,0,25003.516666666663
T3198649,2023-11-18T12:31:15.305Z,ACC804208,ACC930436,14.08,transfer,entertainment,Sydney,pos,False,-364.0576194272222,-1.31,5.0,0.19,ACH,127.185.113.205,D5245165,2023-11-18T12:31:15.305Z,364.0576194272222,364.0576194272222,12,7,1,11,0,0.0,0,63628.35
T4858561,2023-12-09T11:41:50.327Z,ACC663991,ACC449668,34.58,payment,other,New York,mobile,False,342.18926627944444,1.2,4.0,0.24,UPI,71.130.228.87,D9288686,2023-12-09T11:41:50.327Z,342.18926627944444,342.18926627944444,11,7,1,12,0,0.0,0,36769.02333333333
T3527063,2023-12-17T17:45:03.569Z,ACC793653,ACC121696,31.42,transfer,utilities,Tokyo,pos,False,,-0.61,18.0,0.69,wire_transfer,192.255.112.176,D3667017,2023-12-17T17:45:03.569Z,,2566.543702108889,17,1,1,12,0,0.0,0,9999.0
T1580967,2023-11-11T04:51:48.482Z,ACC103971,ACC683064,229.19,deposit,retail,Toronto,web,False,,-0.83,13.0,0.77,UPI,188.133.121.31,D8067739,2023-11-11T04:51:48.482Z,,2566.543702108889,4,7,1,11,0,0.0,0,215623.38333333333
T4297955,2023-11-15T01:12:17.709Z,ACC277093,ACC970092,55.69,transfer,other,London,pos,False,1031.3760551769444,-2.12,3.0,0.93,UPI,3.230.212.130,D7245862,2023-11-15T01:12:17.709Z,1031.3760551769444,1031.3760551769444,1,4,0,11,0,0.0,0,41781.44523809524
T1740967,2023-11-30T16:19:44.978Z,ACC571928,ACC444397,39.23,transfer,other,Dubai,mobile,False,5781.097788037778,0.41,12.0,0.01,UPI,238.109.204.79,D2915517,2023-11-30T16:19:44.978Z,5781.097788037778,5781.097788037778,16,5,0,11,0,0.0,0,167789.15833333333
T2767285,2023-12-01T14:18:06.231Z,ACC145693,ACC805690,97.34,payment,travel,Toronto,pos,False,-669.0392299441668,1.36,2.0,0.37,wire_transfer,22.31.160.235,D1113609,2023-12-01T14:18:06.231Z,669.0392299441668,669.0392299441668,14,6,0,12,0,0.0,0,49151.86944444445
T4458814,2023-11-20T20:21:40.707Z,ACC971807,ACC223750,311.48,deposit,online,Sydney,atm,False,3575.289807665556,-0.67,1.0,0.63,ACH,205.151.145.6,D7282825,2023-11-20T20:21:40.707Z,3575.289807665556,3575.289807665556,20,2,0,11,0,0.0,0,49819.177083333336
T579305,2023-11-27T22:28:30.323Z,ACC933657,ACC422817,8.18,payment,entertainment,Tokyo,pos,False,5537.827738615,-2.09,15.0,0.94,UPI,229.15.58.26,D3173634,2023-11-27T22:28:30.323Z,5537.827738615,5537.827738615,22,2,0,11,0,0.0,0,100169.6375
T4324005,2023-12-01T03:49:49.839Z,ACC176513,ACC839934,1589.74,deposit,travel,Berlin,atm,False,7061.458523828055,-1.2,1.0,0.44,wire_transfer,139.138.214.74,D9594403,2023-12-01T03:49:49.839Z,7061.458523828055,7061.458523828055,3,6,0,12,0,0.0,0,121659.60555555556
T2185269,2023-11-21T13:41:09.429Z,ACC514218,ACC300438,35.45,transfer,grocery,Berlin,pos,False,5240.090570262778,0.84,9.0,0.5,ACH,161.119.74.137,D1696680,2023-11-21T13:41:09.429Z,5240.090570262778,5240.090570262778,13,3,0,11,0,0.0,0,62761.458333333336
T2403316,2023-11-26T08:52:33.549Z,ACC443552,ACC731870,214.44,withdrawal,travel,Sydney,atm,False,6455.012988617223,-0.41,16.0,0.64,wire_transfer,57.87.26.16,D1327150,2023-11-26T08:52:33.549Z,6455.012988617223,6455.012988617223,8,1,1,11,0,0.0,0,76942.49666666667
T4112100,2023-11-27T14:34:43.567Z,ACC797464,ACC922182,1021.23,deposit,restaurant,London,web,False,3387.269217838056,2.15,7.0,0.21,ACH,124.170.140.164,D3676030,2023-11-27T14:34:43.567Z,3387.269217838056,3387.269217838056,14,2,0,11,0,0.0,0,61745.03666666667
T2356751,2023-11-30T01:28:20.684Z,ACC526513,ACC230845,485.69,deposit,online,Tokyo,mobile,False,7527.07514301139,-1.12,10.0,0.3,UPI,235.152.48.135,D8308663,2023-11-30T01:28:20.684Z,7527.07514301139,7527.07514301139,1,5,0,11,0,0.0,0,65431.29166666666
T1567194,2023-12-05T10:26:50.726Z,ACC689325,ACC803637,229.87,deposit,entertainment,Tokyo,pos,False,3301.4492242672222,-0.46,2.0,0.88,card,137.110.121.78,D7895116,2023-12-05T10:26:50.726Z,3301.4492242672222,3301.4492242672222,10,3,0,12,0,0.0,0,242537.25
T3719625,2023-12-05T05:48:42.587Z,ACC502177,ACC772772,291.71,withdrawal,utilities,Singapore,web,False,2202.863350140833,-0.31,18.0,0.53,card,232.86.23.33,D4292439,2023-12-05T05:48:42.587Z,2202.863350140833,2202.863350140833,5,3,0,12,0,0.0,0,46238.080952380966
T3217425,2023-12-08T10:24:27.334Z,ACC367741,ACC850528,12.49,transfer,restaurant,Toronto,mobile,False,7432.858142861944,-0.14,17.0,0.79,ACH,197.71.109.5,D5206259,2023-12-08T10:24:27.334Z,7432.858142861944,7432.858142861944,10,6,0,12,0,0.0,0,48134.59166666667
T1934690,2023-11-07T18:44:56.849Z,ACC769236,ACC858118,529.75,withdrawal,online,London,mobile,False,,0.28,17.0,0.06,ACH,196.109.144.14,D6180509,2023-11-07T18:44:56.849Z,,2566.543702108889,18,3,0,11,0,0.0,0,58915.441666666666
T4987219,2023-11-17T18:33:57.320Z,ACC424965,ACC899938,33.82,transfer,other,London,pos,False,1622.3817590725,-2.16,12.0,0.57,ACH,164.25.112.63,D4832270,2023-11-17T18:33:57.320Z,1622.3817590725,1622.3817590725,18,6,0,11,0,0.0,0,70412.10833333334
